Index,Price_1,Price_2,Price_3,Price_4,Price_5
556,989.4,1039.2,1061.8,912.2,1005.3
557,986.0,1036.2,1060.8,911.2,1001.3
558,990.0,1039.4,1059.8,910.2,1000.3
559,991.0,1035.5,1063.6,909.9,999.3
560,987.2,1035.5,1059.6,908.9,999.4
561,987.2,1035.5,1059.6,907.9,998.4
562,986.2,1034.5,1063.3,907.9,997.4
563,985.2,1033.5,1064.3,906.9,996.4
564,984.5,1037.2,1064.8,905.9,995.4
565,984.5,1037.3,1064.8,904.9,994.4
566,987.6,1037.3,1061.0,903.9,998.2
567,988.6,1038.3,1060.0,902.9,999.2
568,985.0,1039.3,1059.0,901.9,1000.2
569,988.8,1040.3,1058.0,905.8,1001.2
570,984.8,1041.3,1057.0,901.8,1002.2
571,988.8,1037.6,1056.0,900.8,1002.4
572,989.0,1041.4,1059.4,899.8,1002.4
573,989.0,1037.6,1055.4,898.8,1002.8
574,985.8,1036.6,1054.4,897.8,998.8
575,989.8,1036.6,1058.2,896.8,998.8
576,989.8,1035.6,1054.2,895.8,998.2
577,989.8,1035.5,1053.2,894.8,997.2
578,990.3,1034.5,1057.3,893.8,996.2
579,990.8,1034.5,1057.6,892.8,996.2
580,990.9,1033.5,1058.0,891.8,996.0
581,991.9,1033.0,1058.0,890.8,995.0
582,992.9,1036.5,1059.0,889.8,994.0
583,989.0,1037.5,1060.0,888.8,993.0
584,989.0,1037.5,1061.0,893.0,1000.0
585,992.1,1038.5,1062.0,893.3,997.0
586,993.1,1039.5,1063.0,889.3,997.0
587,988.1,1040.0,1059.5,888.3,998.0
588,988.9,1041.0,1058.5,887.3,998.4
589,988.6,1041.6,1058.5,886.3,994.4
590,992.6,1037.7,1057.5,885.3,994.4
591,988.5,1041.6,1057.2,884.3,997.9
592,987.5,1041.6,1056.2,883.4,993.9
593,986.5,1042.6,1061.2,883.4,992.9
594,985.5,1043.6,1062.2,886.6,991.9
595,985.3,1040.0,1056.8,886.7,991.3
596,989.0,1040.0,1056.4,887.2,990.3
597,989.2,1039.0,1060.1,883.2,990.3
598,985.2,1038.4,1060.2,887.2,989.3
599,984.2,1042.4,1056.9,888.2,993.0
600,983.2,1037.8,1056.3,884.7,989.0
601,982.2,1037.6,1055.6,884.5,989.4
602,982.2,1037.6,1054.6,884.0,992.6
603,982.2,1036.6,1054.2,883.5,993.6
604,981.2,1039.8,1054.0,887.2,993.6
605,985.0,1040.0,1057.3,883.7,994.6
606,985.5,1036.0,1058.3,882.7,990.8
607,981.7,1036.0,1055.2,886.4,990.6
608,985.7,1039.0,1054.2,887.4,994.6
609,986.7,1039.0,1057.6,883.6,994.5
610,987.2,1040.0,1057.6,887.5,995.5
611,988.2,1041.0,1058.6,884.0,996.2
612,989.2,1042.0,1055.0,883.8,996.4
613,990.0,1038.0,1054.8,883.0,992.8
614,990.0,1038.7,1054.8,882.0,992.8
615,991.0,1042.5,1053.8,881.8,996.4
616,991.6,1039.0,1052.8,881.0,996.9
617,987.7,1038.0,1056.1,881.0,992.9
618,991.7,1037.0,1052.2,884.0,991.9
619,991.8,1040.7,1052.2,880.8,990.9
620,987.8,1040.7,1051.2,879.8,989.9
621,987.4,1037.6,1050.2,879.5,988.9
622,991.4,1041.1,1049.2,883.0,987.9
623,992.4,1041.1,1048.6,879.4,988.2
624,993.4,1042.0,1052.6,882.6,987.2
625,993.8,1038.0,1053.6,883.6,992.2
626,989.8,1037.6,1054.6,884.6,991.5
627,988.8,1036.6,1055.6,878.6,987.7
628,988.8,1036.6,1056.6,877.6,986.7
629,988.5,1035.6,1057.6,883.8,989.8
630,992.5,1039.5,1058.6,883.8,985.8
631,993.5,1039.5,1058.6,884.8,989.4
632,994.5,1040.5,1054.6,885.8,989.7
633,995.5,1041.5,1053.6,886.0,985.7
634,995.4,1042.5,1056.8,882.5,986.0
635,996.4,1039.4,1052.8,886.3,986.0
636,997.4,1043.2,1052.8,882.3,986.0
637,994.4,1044.2,1051.8,881.3,985.0
638,998.4,1044.5,1050.8,881.8,989.0
639,998.5,1044.6,1049.8,881.0,985.0
640,994.5,1045.6,1048.8,884.8,989.0
641,993.5,1040.6,1047.8,885.8,985.4
642,992.5,1039.6,1046.8,886.8,984.4
643,991.5,1038.6,1050.6,880.8,983.4
644,995.7,1039.1,1051.6,886.8,983.2
645,992.3,1039.1,1052.6,882.8,987.1
646,995.6,1038.1,1046.6,882.2,983.6
647,996.6,1041.7,1052.8,881.8,983.6
648,997.6,1042.4,1048.8,881.8,982.6
649,997.6,1038.8,1049.0,885.6,981.6
650,998.0,1037.8,1053.0,886.0,980.8
651,994.0,1037.4,1048.9,882.5,980.2
652,997.2,1037.4,1052.6,886.5,980.2
653,998.2,1040.6,1048.6,886.5,979.2
654,995.2,1040.6,1052.6,887.5,982.8
655,995.2,1041.6,1052.6,888.5,982.8
656,994.2,1042.2,1053.6,888.5,979.2
657,997.5,1038.4,1054.6,889.5,983.2
658,993.5,1038.4,1048.6,886.4,984.2
659,992.5,1037.4,1053.8,890.4,984.8
660,992.2,1036.4,1053.8,891.4,985.2
661,996.2,1035.4,1054.8,887.1,981.2
662,992.2,1034.4,1055.4,887.0,981.3
663,996.2,1037.8,1051.4,890.8,980.6
664,996.4,1038.0,1056.4,886.8,984.5
665,992.6,1038.0,1056.5,885.8,985.5
666,992.6,1034.6,1056.5,884.8,986.5
667,995.8,1034.6,1057.5,883.8,987.5
668,996.8,1033.6,1058.5,882.8,988.5
669,996.8,1032.6,1054.5,881.8,989.5
670,997.4,1036.5,1054.2,885.4,990.4
671,998.4,1033.3,1058.2,886.4,991.4
672,993.4,1032.3,1058.2,887.4,992.4
673,993.8,1031.3,1059.2,888.1,993.4
674,997.8,1034.3,1060.2,888.4,994.4
675,993.8,1034.3,1056.4,889.4,990.5
676,997.0,1035.3,1060.4,884.4,989.5
677,993.5,1036.3,1056.5,885.2,994.5
678,996.8,1037.3,1056.5,889.2,995.5
679,997.8,1038.3,1055.5,889.4,991.0
680,998.5,1035.0,1055.5,890.4,991.0
681,995.3,1034.5,1054.8,885.4,990.0
682,999.3,1038.0,1053.8,889.8,989.0
683,1000.3,1038.2,1057.3,886.0,988.0
684,1000.2,1034.2,1058.2,890.0,991.4
685,1000.4,1033.2,1058.2,889.3,987.4
686,996.5,1037.4,1059.2,890.3,986.4
687,996.5,1033.4,1060.2,891.3,985.4
688,995.5,1033.2,1061.2,885.3,984.4
689,995.1,1037.2,1061.8,884.3,983.4
690,999.1,1033.0,1058.0,886.7,982.4
691,1000.1,1037.0,1058.0,885.7,982.8
692,996.5,1037.0,1057.0,884.7,986.8
693,995.5,1038.0,1056.0,884.5,982.4
694,994.6,1038.0,1055.3,888.5,981.4
695,998.4,1038.2,1054.3,888.5,981.4
696,999.2,1034.2,1053.8,889.5,980.9
697,995.2,1033.2,1053.4,890.5,980.9
698,994.7,1032.2,1057.4,891.5,979.9
699,994.6,1032.5,1058.4,887.6,978.9
700,997.9,1036.0,1058.3,891.6,977.9
701,998.9,1036.0,1054.3,891.3,981.5
702,995.0,1037.0,1054.2,887.3,981.5
703,994.0,1037.2,1058.0,887.0,978.0
704,997.0,1038.2,1058.0,891.0,981.9
705,997.0,1038.8,1059.0,892.0,982.0
706,998.0,1039.4,1055.3,887.8,978.0
707,999.0,1035.8,1055.3,886.8,977.8
708,999.5,1035.8,1054.3,886.8,977.4
709,1000.5,1034.8,1053.3,885.8,981.0
710,1001.4,1033.8,1052.6,885.2,977.0
711,1001.6,1037.0,1056.3,884.2,981.0
712,1002.1,1033.7,1052.3,883.9,982.0
713,998.2,1033.7,1052.5,883.9,983.0
714,998.2,1036.7,1056.4,882.9,983.9
715,997.2,1033.1,1052.4,881.9,979.9
716,1001.0,1037.0,1056.2,881.7,978.9
717,997.0,1033.0,1056.2,881.7,978.8
718,996.0,1037.5,1052.3,880.7,982.8
719,995.8,1033.6,1051.3,880.4,983.5
720,995.8,1033.6,1051.1,880.2,984.5
721,994.8,1032.6,1054.7,884.2,979.5
722,993.8,1032.2,1055.0,884.2,979.9
723,992.8,1032.0,1056.0,880.2,979.9
724,992.4,1031.0,1056.2,879.9,978.9
725,995.9,1034.8,1052.5,883.8,978.0
726,992.2,1034.8,1051.5,884.8,977.0
727,992.2,1035.8,1051.5,884.8,982.0
728,996.2,1036.8,1055.2,885.8,977.0
729,996.2,1037.8,1051.2,882.2,976.8
730,996.5,1038.2,1050.6,886.2,980.8
731,993.4,1034.2,1049.6,882.7,977.7
732,996.8,1038.1,1049.2,885.8,977.7
733,992.8,1034.4,1053.2,885.8,976.7
734,996.2,1034.4,1049.8,886.8,980.3
735,997.0,1033.4,1049.8,887.8,976.4
736,993.0,1032.4,1052.8,888.8,975.4
737,996.8,1031.4,1049.6,889.8,974.4
738,997.6,1035.3,1048.6,890.8,974.2
739,998.6,1035.4,1052.2,891.8,974.1
740,993.6,1031.4,1048.2,892.8,973.1
741,998.5,1035.0,1051.8,893.8,973.0
742,994.5,1031.6,1047.8,890.6,972.8
743,994.5,1031.5,1046.8,894.4,972.8
744,993.5,1030.5,1046.4,894.6,976.1
745,992.5,1029.5,1046.0,891.2,976.2
746,996.2,1029.5,1045.0,890.2,976.8
747,996.2,1029.2,1050.0,890.2,977.8
748,997.2,1028.6,1051.0,889.2,978.8
749,997.6,1027.6,1050.3,888.2,973.8
750,997.8,1027.6,1050.3,888.0,972.8
751,994.2,1026.6,1051.0,892.0,971.8
752,994.2,1026.2,1047.5,888.0,970.8
753,998.0,1026.2,1046.5,887.6,969.8
754,994.0,1029.6,1051.5,887.6,970.2
755,994.4,1029.7,1050.3,890.8,973.8
756,993.4,1025.7,1046.3,890.8,969.8
757,997.3,1026.2,1050.7,891.8,969.0
758,997.3,1026.2,1051.7,892.8,968.0
759,997.4,1025.2,1052.7,889.1,967.0
760,993.4,1024.2,1053.7,888.5,966.0
761,993.3,1023.2,1053.8,888.0,965.0
762,997.2,1022.2,1053.8,888.0,964.9
763,997.2,1021.5,1054.8,887.0,963.9
764,998.2,1024.8,1055.0,886.0,967.7
765,998.2,1020.8,1051.3,885.0,967.8
766,999.0,1025.0,1054.8,884.0,963.9
767,1000.0,1021.4,1054.8,883.6,967.2
768,1001.0,1021.4,1055.8,883.6,963.5
769,1001.2,1021.4,1056.8,882.6,967.5
770,1001.2,1020.4,1057.8,881.6,966.8
771,1002.2,1019.4,1054.3,880.6,963.3
772,1003.0,1018.4,1058.0,880.6,963.2
773,999.1,1017.4,1054.0,880.5,967.2
774,999.0,1016.4,1053.0,884.5,967.5
775,1003.0,1015.4,1056.5,881.0,967.5
776,999.6,1014.4,1052.5,880.5,964.4
777,1003.4,1018.2,1052.5,880.2,968.4
778,1004.0,1014.5,1051.9,884.1,963.9
779,1005.0,1014.5,1055.9,884.6,967.9
780,1001.5,1013.6,1055.4,884.6,968.0
781,1000.5,1013.6,1056.4,885.6,964.8
782,999.5,1012.6,1052.5,886.6,968.5
783,1003.2,1011.6,1051.5,887.6,968.7
784,1003.2,1010.6,1055.2,888.6,965.6
785,1004.2,1014.0,1051.8,889.6,969.5
786,1000.8,1014.0,1055.8,890.6,970.5
787,1000.8,1015.0,1056.8,891.6,971.5
788,999.8,1016.0,1057.0,892.6,972.5
789,998.8,1016.7,1058.0,893.6,968.7
790,998.3,1012.7,1059.0,894.6,967.7
791,998.3,1012.8,1060.0,895.6,966.7
792,997.3,1011.8,1056.5,896.6,965.9
793,996.6,1015.2,1060.5,897.6,965.9
794,1000.6,1011.2,1061.2,898.6,969.1
795,1001.6,1011.6,1057.3,899.6,965.1
796,1002.6,1015.6,1057.2,900.6,964.1
797,1002.8,1016.6,1060.9,901.6,968.0
798,1003.8,1017.6,1056.9,901.6,964.0
799,1004.0,1018.6,1055.9,901.6,968.0
800,1005.0,1014.8,1054.9,898.6,969.0
801,1005.2,1018.7,1059.5,902.6,970.0
802,1006.2,1018.8,1060.0,898.5,966.0
803,1007.2,1014.8,1056.0,902.5,966.0
804,1008.2,1013.8,1055.0,898.4,965.0
805,1008.3,1012.8,1054.0,902.4,964.0
806,1008.3,1011.8,1053.0,898.3,967.4
807,1009.2,1015.4,1052.0,898.3,968.4
808,1010.2,1011.4,1051.0,897.3,968.4
809,1011.2,1015.2,1050.6,900.9,968.6
810,1012.0,1016.2,1054.4,896.9,968.6
811,1012.0,1012.2,1050.6,901.0,969.6
812,1009.0,1016.0,1050.6,901.0,970.6
813,1012.7,1017.0,1049.6,902.0,966.8
814,1008.8,1012.0,1048.6,903.0,965.8
815,1007.8,1011.0,1047.6,904.0,964.8
816,1012.8,1012.0,1046.6,905.0,968.2
817,1007.8,1015.6,1045.6,906.0,968.8
818,1011.8,1015.8,1044.6,907.0,965.2
819,1007.4,1011.8,1047.9,908.0,965.2
820,1006.4,1015.9,1043.9,909.0,964.2
821,1009.7,1016.9,1043.9,910.0,968.1
822,1005.7,1016.9,1047.7,911.0,968.2
823,1005.9,1017.9,1047.8,912.0,968.4
824,1009.9,1018.9,1048.8,913.0,964.4
825,1010.9,1015.5,1048.8,914.0,963.4
826,1007.2,1019.2,1049.5,915.0,962.4
827,1006.8,1015.2,1045.7,916.0,961.4
828,1006.2,1015.4,1044.7,917.0,965.3
829,1009.8,1019.4,1048.6,918.0,961.3
830,1010.8,1020.4,1049.6,918.8,960.3
831,1007.5,1021.4,1044.6,918.8,959.3
832,1007.5,1021.6,1050.3,915.5,963.0
833,1006.9,1021.6,1046.3,919.5,959.0
834,1010.6,1022.6,1045.3,919.9,958.0
835,1011.6,1023.6,1044.6,919.9,957.0
836,1007.8,1020.4,1048.4,920.9,956.6
837,1011.8,1019.4,1049.4,921.9,955.7
838,1012.2,1024.4,1050.4,922.9,955.7
839,1008.2,1025.4,1050.4,919.6,954.7
840,1008.3,1026.4,1050.9,923.4,953.7
841,1012.2,1024.8,1047.0,919.6,952.7
842,1013.2,1025.8,1046.0,923.6,952.2
843,1014.2,1022.0,1049.8,924.6,952.2
844,1014.7,1021.8,1049.8,925.6,955.3
845,1015.7,1025.8,1050.0,925.6,951.6
846,1015.8,1025.6,1051.0,926.6,951.4
847,1016.0,1021.6,1051.0,927.6,951.4
848,1016.0,1020.6,1052.0,923.7,950.4
849,1016.4,1019.6,1052.2,927.5,949.4
850,1017.4,1018.6,1048.2,927.5,948.6
851,1017.4,1022.8,1047.2,927.5,947.8
852,1013.5,1023.0,1052.2,928.5,951.8
853,1013.5,1019.0,1047.2,929.5,952.2
854,1012.6,1018.0,1051.2,930.5,953.2
855,1016.6,1017.0,1051.9,931.5,953.2
856,1013.4,1016.0,1047.9,928.5,949.4
857,1013.2,1019.7,1046.9,927.5,949.3
858,1017.2,1019.9,1045.9,927.5,948.3
859,1012.6,1016.3,1050.1,926.5,948.3
860,1011.8,1020.3,1050.2,926.1,947.3
861,1011.8,1021.0,1050.4,925.1,951.0
862,1011.8,1021.4,1051.2,929.0,952.0
863,1010.8,1021.4,1047.2,930.0,953.0
864,1010.7,1021.7,1046.2,930.4,953.0
865,1010.7,1022.7,1045.5,930.5,953.9
866,1009.7,1023.7,1045.0,931.5,953.9
867,1013.6,1023.9,1045.0,931.5,954.9
868,1014.4,1020.3,1044.0,932.5,951.0
869,1010.4,1024.3,1043.2,933.5,950.5
870,1009.4,1025.3,1043.2,934.5,954.5
871,1009.7,1026.3,1042.2,931.0,955.5
872,1008.7,1027.3,1041.2,930.0,956.5
873,1008.2,1027.6,1040.2,935.0,957.5
874,1007.2,1024.5,1039.2,936.0,958.5
875,1006.6,1024.4,1042.6,937.0,954.4
876,1010.1,1023.4,1043.6,938.0,958.4
877,1006.2,1027.2,1044.6,936.8,959.4
878,1005.2,1028.2,1045.6,937.8,960.4
879,1005.2,1028.2,1045.6,938.8,961.4
880,1004.2,1024.4,1046.5,935.6,961.0
881,1007.4,1028.4,1047.5,939.2,957.0
882,1003.6,1029.4,1043.8,939.2,956.0
883,1003.6,1030.4,1043.0,940.2,955.0
884,1003.6,1026.2,1043.0,941.2,954.0
885,1003.5,1026.1,1043.0,942.2,953.0
886,1002.5,1026.1,1042.0,943.2,952.6
887,1002.5,1025.1,1041.0,944.2,952.6
888,1001.5,1024.2,1045.0,945.2,956.0
889,1005.0,1027.7,1045.0,946.2,957.0
890,1001.3,1028.2,1046.0,946.2,953.2
891,1005.0,1028.2,1047.0,947.2,957.2
892,1001.0,1029.2,1043.4,948.2,958.2
893,1005.0,1030.2,1043.0,948.2,959.2
894,1001.4,1026.4,1043.0,948.2,960.2
895,1001.4,1026.2,1042.3,949.2,961.0
896,1000.4,1025.8,1042.0,950.2,961.6
897,1003.4,1024.8,1041.0,951.2,957.6
898,1004.4,1023.8,1040.7,952.2,961.6
899,1004.4,1023.2,1044.7,952.4,962.2
900,1005.4,1022.2,1045.7,953.0,962.2
901,1006.4,1021.2,1046.7,953.0,963.2
902,1007.0,1020.2,1047.7,953.7,964.2
903,1008.0,1024.0,1048.7,953.7,965.2
904,1009.0,1024.2,1044.1,954.7,966.2
905,1010.0,1024.4,1043.8,955.7,967.2
906,1010.4,1024.4,1043.8,956.7,968.2
907,1006.6,1024.7,1042.8,952.9,969.0
908,1010.2,1025.7,1042.4,951.9,969.0
909,1011.2,1020.7,1046.0,950.9,970.0
910,1011.7,1019.7,1046.0,949.9,970.4
911,1007.8,1018.7,1047.0,953.4,970.7
912,1006.8,1023.8,1048.0,953.4,970.7
913,1006.5,1023.8,1044.8,954.4,971.7
914,1010.5,1019.9,1044.8,950.4,972.7
915,1011.5,1023.8,1048.0,950.4,973.7
916,1012.5,1024.8,1044.3,949.4,974.5
917,1013.5,1021.2,1047.5,948.4,975.5
918,1014.5,1025.2,1044.4,954.4,975.5
919,1014.4,1020.8,1048.0,955.4,975.5
920,1014.6,1019.8,1044.6,956.4,976.5
921,1010.7,1019.8,1044.6,957.4,977.5
922,1013.8,1019.8,1043.8,958.4,978.5
923,1014.8,1018.8,1043.6,959.4,978.8
924,1011.6,1017.8,1043.6,960.4,975.5
925,1015.6,1016.8,1042.7,961.4,979.5
926,1016.2,1016.3,1042.4,962.4,980.5
927,1012.5,1020.3,1046.0,963.4,980.4
928,1016.5,1017.0,1042.8,964.4,981.4
929,1016.8,1017.0,1041.8,965.4,982.4
930,1016.8,1016.0,1040.8,963.5,983.4
931,1017.8,1015.7,1044.4,959.5,983.4
932,1014.6,1018.7,1044.8,959.6,983.5
933,1014.6,1018.7,1040.8,959.6,983.8
934,1013.6,1019.7,1039.8,958.6,983.8
935,1017.5,1020.7,1043.4,961.8,984.8
936,1013.5,1021.2,1039.4,957.8,981.1
937,1012.8,1017.9,1043.4,956.8,980.1
938,1016.8,1021.9,1039.4,960.4,980.0
939,1013.1,1022.4,1043.3,961.4,984.0
940,1017.1,1022.4,1039.3,961.4,984.6
941,1018.1,1023.4,1039.0,962.4,984.6
942,1019.1,1020.2,1038.8,963.4,984.6
943,1014.8,1019.2,1042.6,964.4,984.8
944,1018.4,1018.2,1038.6,965.4,985.0
945,1018.4,1017.2,1042.3,966.0,985.7
946,1019.4,1016.9,1038.3,967.0,985.8
947,1019.5,1020.8,1037.3,967.0,982.4
948,1019.5,1016.8,1041.6,968.0,986.4
949,1020.5,1020.8,1042.6,968.0,987.4
950,1021.5,1017.0,1042.8,965.0,987.6
951,1017.7,1021.0,1043.8,965.0,988.6
952,1017.7,1017.0,1044.8,964.0,988.8
953,1016.7,1021.0,1045.8,963.0,988.8
954,1015.7,1016.6,1042.3,962.0,989.8
955,1014.7,1015.6,1042.3,961.0,990.8
956,1014.6,1015.6,1041.3,960.0,991.8
957,1018.1,1014.6,1040.3,959.0,988.4
958,1018.1,1018.2,1039.3,963.0,992.4
959,1018.4,1018.4,1038.9,963.0,987.9
960,1018.4,1019.3,1038.0,964.0,986.9
961,1019.4,1015.4,1038.0,964.8,990.6
962,1019.4,1015.4,1041.5,965.8,991.6
963,1019.4,1014.4,1037.5,961.8,991.6
964,1020.4,1013.4,1036.5,966.4,992.0
965,1021.4,1017.2,1040.3,962.4,988.2
966,1022.4,1013.2,1041.3,961.4,988.0
967,1022.5,1012.5,1036.3,960.4,988.0
968,1018.8,1011.5,1041.8,959.4,987.0
969,1018.8,1015.2,1042.8,958.4,986.0
970,1022.2,1015.2,1039.4,962.3,985.0
971,1023.1,1011.4,1038.4,963.3,984.8
972,1023.1,1010.4,1038.2,963.3,983.8
973,1024.1,1010.3,1038.2,959.7,987.2
974,1020.9,1014.2,1037.2,963.5,987.4
975,1019.9,1015.2,1036.2,959.5,983.4
976,1019.9,1010.2,1035.7,958.5,983.0
977,1018.9,1009.2,1039.7,962.7,983.0
978,1017.9,1008.2,1036.0,962.7,982.0
979,1016.9,1013.2,1040.0,963.7,981.0
980,1015.9,1009.9,1041.0,963.7,980.0
981,1015.6,1013.7,1042.0,964.7,983.8
982,1014.6,1014.7,1038.0,965.7,984.6
983,1014.6,1015.1,1042.0,966.7,985.6
984,1017.9,1016.1,1043.0,967.7,986.6
985,1014.0,1016.1,1044.0,964.0,987.6
986,1013.0,1012.6,1045.0,963.4,988.6
987,1012.0,1012.4,1045.1,967.4,985.2
988,1011.0,1016.0,1041.2,964.2,984.2
989,1014.9,1012.0,1041.0,964.2,983.2
990,1015.9,1015.8,1040.7,963.2,982.2
991,1012.0,1011.8,1044.7,962.2,981.7
992,1011.0,1010.8,1040.3,961.2,985.7
993,1014.9,1010.8,1039.3,960.2,986.7
994,1011.4,1014.8,1042.5,959.2,987.7
995,1015.4,1011.4,1038.5,958.2,987.4
996,1016.4,1014.8,1038.5,957.2,987.6
997,1017.4,1010.8,1038.5,956.2,988.6
998,1018.4,1009.8,1037.5,955.2,989.6
999,1019.4,1013.4,1036.5,954.2,990.6
1000,1019.3,1014.4,1035.5,953.2,991.6
1001,1015.3,1014.4,1034.6,952.2,992.6
1002,1014.3,1015.4,1034.6,951.2,993.6
1003,1013.3,1016.4,1033.6,954.9,993.8
1004,1012.3,1011.4,1033.2,955.6,990.0
1005,1011.3,1016.5,1033.2,955.8,989.2
1006,1015.4,1012.6,1033.2,955.8,989.2
1007,1011.4,1011.6,1032.2,956.6,988.2
1008,1010.4,1011.6,1036.2,957.6,987.2
1009,1010.6,1010.6,1036.2,952.6,986.2
1010,1014.6,1010.6,1032.2,951.6,985.2
1011,1015.6,1013.6,1036.7,950.6,984.2
1012,1016.6,1014.6,1037.3,949.6,984.1
1013,1017.6,1010.8,1037.3,948.6,983.1
1014,1016.7,1014.8,1038.3,949.8,983.1
1015,1016.7,1015.8,1039.3,953.8,982.1
1016,1017.7,1016.8,1039.6,954.8,981.1
1017,1014.2,1016.4,1040.6,955.2,980.1
1018,1013.2,1016.4,1041.3,956.2,979.6
1019,1012.8,1016.6,1038.1,957.2,983.2
1020,1012.8,1016.6,1042.1,957.2,980.1
1021,1011.8,1016.7,1043.1,958.2,984.1
1022,1010.8,1016.7,1043.0,959.2,984.6
1023,1010.8,1017.7,1039.0,959.5,981.0
1024,1009.8,1018.7,1038.0,959.5,984.6
1025,1008.8,1019.7,1037.0,960.5,985.6
1026,1007.8,1016.4,1036.0,957.2,986.6
1027,1006.8,1019.8,1035.4,956.2,987.6
1028,1005.8,1015.8,1039.4,956.0,980.6
1029,1004.8,1015.4,1034.8,960.0,983.8
1030,1003.8,1019.4,1034.8,956.2,987.8
1031,1002.8,1020.4,1033.8,956.1,988.8
1032,1001.8,1016.5,1033.6,956.1,989.8
1033,1000.8,1016.5,1032.6,955.1,989.8
1034,999.8,1015.5,1031.6,954.9,985.8
1035,998.8,1014.5,1035.4,953.9,989.2
1036,997.8,1018.4,1036.4,952.9,990.2
1037,996.8,1018.6,1032.5,951.9,991.2
1038,995.8,1019.6,1036.5,950.9,992.0
1039,994.8,1020.6,1036.8,949.9,993.0
1040,993.8,1021.6,1037.1,948.9,994.0
1041,992.8,1018.3,1033.2,948.5,990.5
1042,996.4,1022.3,1032.2,948.5,989.5
1043,992.4,1023.1,1032.2,952.5,993.4
1044,991.4,1019.1,1031.2,953.5,994.4
1045,990.4,1023.5,1030.2,954.5,994.5
1046,993.8,1019.5,1029.6,951.2,990.5
1047,994.1,1018.5,1028.8,955.2,994.4
1048,990.1,1019.0,1028.2,956.2,995.4
1049,990.5,1018.8,1032.2,951.2,995.4
1050,990.5,1017.8,1033.2,950.2,996.4
1051,989.5,1017.4,1034.2,949.2,997.4
1052,988.5,1017.3,1030.4,948.2,998.4
1053,987.5,1017.3,1030.4,952.5,999.4
1054,987.5,1016.3,1029.6,948.5,995.4
1055,986.5,1015.3,1033.4,947.5,994.4
1056,985.5,1014.4,1034.3,947.5,993.4
1057,984.5,1013.4,1035.3,946.5,992.4
1058,983.5,1012.4,1035.4,946.1,991.4
1059,986.5,1012.4,1036.4,945.1,990.4
1060,987.5,1011.4,1033.3,944.1,993.8
1061,988.5,1011.0,1033.0,943.8,994.8
1062,989.5,1015.0,1032.2,947.8,995.8
1063,982.5,1015.5,1031.2,948.8,996.8
1064,981.5,1016.5,1030.2,949.8,992.8
1065,980.5,1016.5,1029.9,945.3,991.8
1066,979.5,1017.5,1033.9,949.3,991.4
1067,978.5,1018.5,1033.8,950.3,995.4
1068,977.5,1019.5,1030.0,951.3,995.8
1069,984.8,1019.5,1030.0,952.3,996.8
1070,980.8,1020.5,1029.7,945.3,991.8
1071,979.8,1021.5,1029.7,944.3,997.1
1072,979.8,1022.5,1028.7,943.3,993.1
1073,978.8,1018.6,1027.8,942.3,993.2
1074,977.8,1022.6,1027.8,941.3,993.0
1075,976.8,1023.6,1026.8,944.4,997.0
1076,975.8,1023.6,1030.0,948.4,997.2
1077,974.8,1024.0,1026.0,949.4,993.2
1078,973.8,1020.0,1026.5,950.4,992.2
1079,972.8,1020.0,1025.5,951.4,996.5
1080,971.8,1019.0,1024.5,952.4,993.5
1081,975.3,1022.8,1028.3,952.4,997.5
1082,975.4,1019.0,1028.3,953.4,993.7
1083,976.4,1023.0,1025.1,954.4,993.6
1084,977.4,1022.3,1025.0,955.4,992.6
1085,971.4,1022.3,1024.1,956.4,992.0
1086,977.0,1023.3,1024.1,956.6,996.0
1087,973.2,1019.4,1023.1,956.8,992.9
1088,972.2,1019.4,1023.1,957.8,996.9
1089,972.1,1018.4,1022.1,954.4,997.9
1090,971.1,1018.4,1021.1,958.4,998.9
1091,970.1,1018.0,1020.1,954.4,995.0
1092,969.1,1022.0,1019.1,953.4,995.0
1093,968.1,1023.0,1018.1,952.4,994.5
1094,968.1,1024.0,1017.1,957.0,993.5
1095,967.1,1025.0,1016.1,953.5,998.5
1096,966.1,1026.0,1015.1,953.5,998.3
1097,965.1,1026.3,1014.1,952.5,999.3
1098,964.1,1026.3,1013.1,951.5,1000.3
1099,963.1,1027.3,1012.1,950.5,996.4
1100,962.1,1028.3,1011.1,953.9,996.2
1101,961.1,1029.3,1010.1,949.9,995.2
1102,960.1,1025.4,1009.1,953.5,995.2
1103,959.2,1024.4,1008.1,953.9,994.2
1104,963.2,1023.4,1007.1,953.9,998.1
1105,964.2,1027.2,1006.1,949.9,994.5
1106,965.2,1027.3,1005.1,948.9,993.5
1107,966.2,1027.3,1004.1,947.9,993.2
1108,967.2,1028.3,1004.1,946.9,997.1
1109,968.2,1029.3,1003.1,945.9,993.2
1110,969.2,1025.8,1002.1,944.9,993.2
1111,970.2,1025.8,1001.1,943.9,992.2
1112,971.2,1025.8,1000.1,942.9,991.9
1113,972.2,1028.9,999.1,941.9,990.9
1114,973.2,1029.9,998.5,946.5,994.8
1115,969.2,1024.9,998.5,942.7,991.8
1116,968.2,1025.3,997.5,946.7,994.8
1117,971.8,1029.0,996.5,947.2,995.1
1118,967.8,1029.0,995.8,943.2,996.1
1119,967.8,1030.0,995.4,947.2,997.1
1120,966.8,1030.1,998.5,947.8,991.1
